prompt,reference,split
"
Question: The following table shows the demand schedules of three consumers of wine. Assume that these three buyers constitute the entire market.


Price ($/Bottle)Sandra's Demand (Bottles)David's Demand (Bottles)Mary's Demand (Bottles)
$82 10
$6141518
$4 2324
$2242728
Refer to the table above. If the market price of wine is $4/bottle, and the market demand for wine is 65 bottles, Sandra's demand for wine is:

a. 18 bottles

b. 111 bottles

c. 47 bottles

d. 40 bottles

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(A) 18 bottles,train
"
Question: Fill in the blanks: (Schools of Economics)

Classical economists believe in _____ prices and wages, long run balance near Full Employment GDP (Say's Law).

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",flexible,train
"
Question: In 2010, Julie, a single individual, reported the following items of income and deduction:


Salary $166,000
Interest income 14,000
Long-term capital gain from sales of stock 22,000
Short-term capital losses from sales of stock (17,000)
Loss from a passive rental real estate activity (20,000)
Interest expense on loan to purchase stock (21,000)
Qualified residence interest on residence (12,000)
Charitable contributions (8,000)
Property taxes on residence (5,000)
Tax return preparation fees (2,500)
Unreimbursed employee business expenses (2,000)
Julie owns 100% and is an active participant in the rental real estate activity. What is Julie's taxable income in 2010?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",42500,train
"
Question: How do I find the change in inventories? For example the real GDP is 1,000 billion and aggregate expenditure is 850 billion, the answer is 150 million. How do I find that?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",150,train
"
Question: True or False: Landed costs should be considered in all purchase decisions.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",True,train
"
Question: The primary reason variable pay is the norm in U.S. industry is because it correlates labor costs with production costs and enhances a company's competitive position. Indicate whether this statement is true or false.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",True,train
"
Question: _____ will internationalize via FDI because they require direct contact with customers.

A) Insurance firms

B) Accountants

C) Construction firms

D) Retailing firms

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(D) Retailing firms,train
"
Question: Deadweight loss results from:

A. equilibrium

B. underproduction

C. overproduction

D. none of the above

E. either B or C

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(E) either B or C,train
"
Question: Would income, price of other goods, tastes and preferences, and number of producers be determinates of supply?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",No,train
"
Question: g Tax advantages of being self-employed (rather than being an employee) include: a.Job-related expenses are deductions for AGI. b.The self-employment tax is lower than the Social Security tax. c.The overall limitation (50%) on meals does not apply. d.An office in the home deduction (for AGI) is available. e.Both ""An office in the home deduction (for AGI) is available"" and ""Job-related expenses are deductions for AGI"" are advantages.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","(I) b.The self-employment tax is lower than the Social Security tax. c.The overall limitation (50%) on meals does not apply. d.An office in the home deduction (for AGI) is available. e.Both ""An office in the home deduction (for AGI) is available"" and ""Job-related expenses are deductions for AGI"" are advantages.",train
"
Question: Andrew invested $200,000 in the shares of a company. At the end of a year, he had earned $7,000 as dividends on his shares along with a $1,000 appreciation in the overall value of his shares. However, if Andrew had invested the same amount on an asset, like gold, the appreciation in its value would have earned him $10,000 at the end of the year. In this scenario, which of the following is Andrew's opportunity cost?

A. $7,000

B. $10,000

C. $2,000

D. $200,000

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","(B) $10,000",train
"
Question: Suppose the wage rates of workers are based on the expected price level. If there is an unexpected increase in AD, it will cause the actual price level to increase. Then workers should raise their expected price level and negotiate a higher wage rate. Then which of the following is most likely to be true when the expected price increases?

A. The SRAS curve will shift rightward.

B. The SRAS curve will shift leftward.

C. The LRAS curve will shift leftward.

D. Only A and C.

E. Only B and C.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",(B) The SRAS curve will shift leftward.,train
"
Question: Explain why corporations issue stocks.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Corporations issue stocks to raise capital, share ownership, and attract and retain talent.",train
"
Question: What is the likely impact of a dramatic reduction in transportation costs in our model of trade in the auto industry?

a. A reduction in transport cost would likely decrease trade in the industry, leading to less imports and more production by domestic producers.

b. A reduction in transport cost would likely increase trade in the industry, leading to more imports and less production by domestic producers.

c. A reduction in transport cost would likely decrease trade in the industry, leading to both less imports and less production by domestic producers.

d. A reduction in transport cost would likely increase trade in the industry, leading to both more imports and more production by domestic producers.

e. A reduction in transport cost would likely decrease trade in the industry, leading to more imports and less production by domestic producers.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","(D) A reduction in transport cost would likely increase trade in the industry, leading to both more imports and more production by domestic producers.",train
