prompt,reference,split
"
Translate the following text from French to Hungarian:

Ils allaient, ils allaient, les bras enlacés, sans parler.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Mentek, mentek; bele kapaszkodtak egymás karjába, de hallgattak.",train
"
Translate the following text from English to Spanish:

Just as Harding had calculated, she was not more than a mile and a quarter from the coast.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Como había calculado Ciro, estaba a menos de milla y media de la costa.",train
"
Translate the following text from English to Hungarian:

It seemed to her at that moment as if everything had already been said.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Úgy tetszett neki ebben a pillanatban, mintha már elmondott volna mindent.",train
"
Translate the following text from French to Hungarian:

Le juge commença par lui faire payer dix mille piastres pour le bruit qu'il avait fait: ensuite il l'écouta patiemment, lui promit d'examiner son affaire sitôt que le marchand serait revenu, et se fit payer dix mille autres piastres pour les frais de l'audience.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","A biró azzal kezdte, hogy tizezer piasztert fizettetett vele, amiért oly nagy zajt csapott: azután türelmesen végighallgatta, megigérte, hogy mihelyt a kereskedő visszatér, megvizsgálja ügyét és ekkor még tizezer piasztert fizettet vele a kihallgatásért.",train
"
Translate the following text from Spanish to Hungarian:

Esos herretes que el rey pide de nuevo se los habéis dado al duque de Buckingham, ¿no es así?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Hallottam, hogy a király a gyémánt zsinórhegyeket kéri; ugye Buckingham hercegnek adta, asszonyom?",train
"
Translate the following text from French to Russian:

Alors, allons-y ensemble !

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","А ну, давайте вместе!",train
"
Translate the following text from French to Hungarian:

Par quels moyens, je l’ignore ; mais son extreme désarroi l’empechera, je le crains, de prendre les mesures les plus judicieuses, et le colonel Forster est obligé d’etre de retour a Brighton demain soir.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Hogy mi a szándéka, arról semmi bizonyosat nem tudok, de feldúlt lelkiállapotban aligha tud úgy intézkedni, ahogy legjobb és legcélszerűbb volna - Forster ezredesnek pedig holnap este vissza kell térnie Brightonba.",train
"
Translate the following text from English to Spanish:

If people were always kind and obedient to those who are cruel and unjust, the wicked people would have it all their own way: they would never feel afraid, and so they would never alter, but would grow worse and worse.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Si todos obedeciéramos y fuéramos amables con los que son crueles e injustos, ellos no nos temerían nunca y serían más malos cada vez.",train
"
Translate the following text from English to Hungarian:

The colonists remained, therefore, near the cart, and carefully watched the neighboring parts of the forest.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","A telepesek tehát a kordé köré csoportosultak, és éberen figyelték az erdőkaréjt.",train
"
Translate the following text from French to Polish:

– Oh ! oui ! J’y veillerai !

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","-- Tak, nie omieszkam tego uczynić -- mówił Holmes. -- Stryj i synowie zostali zamordowani! -- to nie ulega wątpliwości.",train
"
Translate the following text from German to Hungarian:

Indessen, schließlich schwand alle Unruhe und hörte auf, Toms Geist zu quälen.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Végre aztán a halottkémlések is kimentek a divatból, és megszűntek zaklatni Tom lelkiismeretét.",train
"
Translate the following text from English to Hungarian:

He was dressed like a toff, and he had a black beard, cut square at the end, and a pale face.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Ruhája után igen finom uraság lehetett, fekete szakálla volt, egyenesre vágva, meg halovány arca.",train
"
Translate the following text from English to Spanish:

What was the matter with him?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",¿Qué tendría el desconocido?,train
"
Translate the following text from German to French:

Jetzt kamen die Herren.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Je vis alors apparaître les trois messieurs.,train
"
Translate the following text from German to Italian:

Einen Brief?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Una lettera?,train
"
Translate the following text from Spanish to Portuguese:

--Quizá no tenga moraleja --se atrevió a observar Alicia.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","""Talvez não tenha nenhuma,"" Alice se atreveu a comentar.",train
"
Translate the following text from English to Hungarian:

The contents of that cupboard are an answer to all my enquiries; and I see a weapon there"" (here he stooped and took out the harp) ""on which I would more gladly prove my skill with thee, than at the sword and buckler.""

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Amit abban a fülkében látok, feleletet ad mindenre, amit kérdezni akartam. És van köztük egy szerszám, amely éppen olyan alkalmas a mérkőzésre, mint a kard és a pajzs - hirtelen előrehajolt, és kihúzta a hárfát a fülkéből. - Hadd mutassam meg inkább ezen, hogy ügyesebb vagyok nálad!",train
"
Translate the following text from German to English:

Du mußt nicht zuviel auf Meinungen achten.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",You shouldn't pay too much attention to people's opinions.,train
"
Translate the following text from English to Esperanto:

And she went on planning to herself how she would manage it.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Ŝi eĉ elpensadis detale kiel ŝi faros la necesajn aranĝojn.,train
"
Translate the following text from Spanish to Dutch:

¿Hallaría yo allí una colonia de exiliados que, cansados de las miserias de la tierra, habían buscado y hallado la independencia en lo más profundo del océano?

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
","Zou ik daaronder misschien een volkplanting van bannelingen aantreffen, die de ellende der aarde moede, in de diepten van den Oceaan de onafhankelijkheid gezocht en gevonden hadden?",train
"
Translate the following text from Spanish to Dutch:

Cuidaba que nada faltase a la joven.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",Hij zorgde altijd dat het de jonge vrouw aan niets ontbrak.,train
"
Translate the following text from French to Italian:

« Je le nie ! » cria le Lièvre.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",— Lo nego! — replicò la Lepre di Marzo.,train
"
Translate the following text from Spanish to French:

Sois vos quien me habéis dicho que tenéis un secreto que confiarme.

Answer the question and return in the following format:

<think>
...
</think>

<answer>
...
</answer>
",C'est vous qui m'avez dit que vous aviez un secret à me confier.,train
